design,outcome,factor,metric,point,lo95,median,hi95,replications_design,replications_benchmark,point_splits,bootstrap_draws,splits_per_bootstrap,denominator
C-D10,mean_signed_shift,seeding_regime,B_total,9.561923825374232e-05,9.540146877481168e-05,9.562077634234545e-05,9.584236892288716e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D10,mean_signed_shift,seeding_regime,B_factor,7.569699093331577e-05,7.553644327650868e-05,7.56956856309223e-05,7.586130898860076e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D10,mean_signed_shift,seeding_regime,q,0.0335470671239655,0.033482075582325174,0.0335463966618688,0.03361647505583421,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D10,mean_signed_shift,seeding_regime,rho,0.0383900938893833,0.03831202126653274,0.0383894380066479,0.03847224352445882,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D10,mean_signed_shift,seeding_regime,tau,0.0423761230729312,0.04228831133512706,0.04237424224394549,0.04246461420652025,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,topology,B_total,2.111255995563062e-05,2.1028544210349893e-05,2.1110560831789923e-05,2.1189336865061423e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,topology,B_factor,1.7371077109544655e-08,1.4716331368584157e-08,1.698141929651706e-08,1.9608750366478913e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,topology,q,7.698439298899493e-06,6.523334887365864e-06,7.524817067263807e-06,8.691933003720613e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,topology,rho,0.0146694108618306,0.012449811193083598,0.01431928258187503,0.016508756636732697,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,topology,tau,0.0093565735871089,0.00932062873292188,0.0093560382945735,0.009387612544513656,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,message_condition,B_total,2.111255995563062e-05,2.1028544210349893e-05,2.1110560831789923e-05,2.1189336865061423e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,message_condition,B_factor,6.041276126174885e-06,6.010703716644042e-06,6.040381965490502e-06,6.069128203813123e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,message_condition,q,0.0026773467904125,0.0026650141549979254,0.002677008042560081,0.002688922177738674,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,message_condition,rho,0.0214353205727859,0.02133793054316129,0.021431864492470344,0.02151703925360537,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,message_condition,tau,0.0093565735871089,0.00932062873292188,0.0093560382945735,0.009387612544513656,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,inoculation,B_total,2.111255995563062e-05,2.1028544210349893e-05,2.1110560831789923e-05,2.1189336865061423e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,inoculation,B_factor,5.069075717897876e-08,4.761377051302496e-08,5.0497008479887715e-08,5.3838798101653805e-08,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,inoculation,q,2.2464911916325662e-05,2.1110880996132413e-05,2.2379729712862838e-05,2.3858442670173616e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,inoculation,rho,0.030997775303847,0.02906753275552741,0.03088136776823412,0.03294321983749233,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,inoculation,tau,0.0093565735871089,0.00932062873292188,0.0093560382945735,0.009387612544513656,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,seeding_regime,B_total,2.111255995563062e-05,2.1028544210349893e-05,2.1110560831789923e-05,2.1189336865061423e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,seeding_regime,B_factor,1.500322199516721e-05,1.4943107814105448e-05,1.5002848061565491e-05,1.50590425415673e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,seeding_regime,q,0.0066490634454811,0.006623355950374055,0.006648701353824556,0.0066725802707299844,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,seeding_regime,rho,0.0076089563658498,0.007579429038797353,0.0076086940775971995,0.007635864719785861,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D5,mean_signed_shift,seeding_regime,tau,0.0093565735871089,0.00932062873292188,0.0093560382945735,0.009387612544513656,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,topology,B_total,0.0022564413948198,0.002254375835848662,0.002256454155440666,0.0022586040834512776,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,topology,B_factor,1.184170057895352e-06,1.1381554295775028e-06,1.1855438011907737e-06,1.232984279201277e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,topology,q,0.0005247953971301,0.0005043000508583686,0.0005253288372510182,0.0005462028947245896,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,topology,rho,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,topology,tau,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,message_condition,B_total,0.0022564413948198,0.002254375835848662,0.002256454155440666,0.0022586040834512776,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,message_condition,B_factor,0.0002818374516798,0.000281203257429748,0.00028183268488607855,0.0002824496074296573,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,message_condition,q,0.1249035106016408,0.12468241165128656,0.1248998844221374,0.12511708806895433,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,message_condition,rho,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,message_condition,tau,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,inoculation,B_total,0.0022564413948198,0.002254375835848662,0.002256454155440666,0.0022586040834512776,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,inoculation,B_factor,1.6353030719816736e-06,1.5880966410003986e-06,1.635344861989057e-06,1.6806252779916642e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,inoculation,q,0.0007247265875089,0.0007036922125770409,0.0007246480670997297,0.0007451752829733034,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,inoculation,rho,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,inoculation,tau,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,seeding_regime,B_total,0.0022564413948198,0.002254375835848662,0.002256454155440666,0.0022586040834512776,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,seeding_regime,B_factor,0.0019717844700101,0.0019699697033403723,0.0019718138132846516,0.0019735479480867614,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,seeding_regime,q,0.8738469674137198,0.8736381254271497,0.8738495845738217,0.8740572194982676,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,seeding_regime,rho,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
C-D50,mean_signed_shift,seeding_regime,tau,1.0,1.0,1.0,1.0,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,topology,B_total,7.027202357268082e-05,7.012787300243972e-05,7.02655800682285e-05,7.04158247178563e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,topology,B_factor,2.2207065452825667e-07,2.1131560259357567e-07,2.2152231524528642e-07,2.308756071626687e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,topology,q,9.841631829573272e-05,9.366756830966864e-05,9.817372271678698e-05,0.00010232882867987622,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,topology,rho,0.1875327391092349,0.1764788543310988,0.18656332657357222,0.19776610832857458,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,topology,tau,0.0311428534035963,0.031079405680190027,0.031141307269645726,0.031205092141723425,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,message_condition,B_total,7.027202357268082e-05,7.012787300243972e-05,7.02655800682285e-05,7.04158247178563e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,message_condition,B_factor,6.940231428961529e-05,6.925319803200018e-05,6.940124323309367e-05,6.954768987257095e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,message_condition,q,0.0307574193812184,0.030694497296119425,0.030757067137187715,0.030818263654568565,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,message_condition,rho,0.2462494387312629,0.24574002022976157,0.2462318280138302,0.24678237766314365,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,message_condition,tau,0.0311428534035963,0.031079405680190027,0.031141307269645726,0.031205092141723425,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,inoculation,B_total,7.027202357268082e-05,7.012787300243972e-05,7.02655800682285e-05,7.04158247178563e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,inoculation,B_factor,5.295502029765336e-07,5.095700247718324e-07,5.28993072003808e-07,5.478278375000742e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,inoculation,q,0.0002346837831428,0.00022590116702618377,0.00023436431900277388,0.00024270939538637777,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,inoculation,rho,0.3238238905371958,0.3093479424118982,0.323382459070244,0.33832955410620524,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,inoculation,tau,0.0311428534035963,0.031079405680190027,0.031141307269645726,0.031205092141723425,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,seeding_regime,B_total,7.027202357268082e-05,7.012787300243972e-05,7.02655800682285e-05,7.04158247178563e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,seeding_regime,B_factor,1.1808842556074817e-07,1.0890231229219165e-07,1.1724938020212609e-07,1.255404543453785e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,seeding_regime,q,5.233392093933667e-05,4.82740269424179e-05,5.1958118232856603e-05,5.56616623745237e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,seeding_regime,rho,5.988911433111303e-05,5.524181354851639e-05,5.946402215499656e-05,6.36965771033843e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-0,mean_signed_shift,seeding_regime,tau,0.0311428534035963,0.031079405680190027,0.031141307269645726,0.031205092141723425,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,topology,B_total,9.703018981394762e-05,9.683383911360347e-05,9.702212596911884e-05,9.722603942055324e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,topology,B_factor,1.9558329952200434e-07,1.8306146288322818e-07,1.9484085858868028e-07,2.0629498831274454e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,topology,q,8.667776613698404e-05,8.110925785376079e-05,8.633167617514272e-05,9.142218943098203e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,topology,rho,0.1651648749417108,0.1540956472560601,0.16439034126102353,0.1749009880008604,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,topology,tau,0.0430014225216315,0.04292317456455627,0.042998275711184086,0.04308013052304125,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,message_condition,B_total,9.703018981394762e-05,9.683383911360347e-05,9.702212596911884e-05,9.722603942055324e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,message_condition,B_factor,6.900460936504671e-05,6.885010433018069e-05,6.900319767600789e-05,6.916206510449669e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,message_condition,q,0.0305811662219377,0.030517195511283367,0.030580224486510134,0.030644375155525493,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,message_condition,rho,0.2448383241962779,0.24431774472578544,0.24482781290853425,0.24535286919454263,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,message_condition,tau,0.0430014225216315,0.04292317456455627,0.042998275711184086,0.04308013052304125,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,inoculation,B_total,9.703018981394762e-05,9.683383911360347e-05,9.702212596911884e-05,9.722603942055324e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,inoculation,B_factor,5.078802363889821e-07,4.910370030813172e-07,5.081663212099453e-07,5.262446875365623e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,inoculation,q,0.0002250801804801,0.00021770061259866863,0.0002251481924647792,0.00023322159180929778,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,inoculation,rho,0.3105725446803746,0.30018174199594805,0.3108491357129396,0.32332597390345097,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,inoculation,tau,0.0430014225216315,0.04292317456455627,0.042998275711184086,0.04308013052304125,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,seeding_regime,B_total,9.703018981394762e-05,9.683383911360347e-05,9.702212596911884e-05,9.722603942055324e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,seeding_regime,B_factor,2.7322116912989937e-05,2.721159236865453e-05,2.7318696738302535e-05,2.7427967876760506e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,seeding_regime,q,0.0121084983530766,0.012059345066980911,0.012106378476050585,0.012152315306230652,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,seeding_regime,rho,0.0138565433131999,0.013801021244230285,0.013854792050561986,0.013908340985892595,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-15,mean_signed_shift,seeding_regime,tau,0.0430014225216315,0.04292317456455627,0.042998275711184086,0.04308013052304125,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,topology,B_total,0.0001879704005069,0.00018767206178931612,0.00018796691221213043,0.00018828618451076148,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,topology,B_factor,2.201337318996277e-07,2.0633656524323172e-07,2.1826127945494725e-07,2.3049416947865806e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,topology,q,9.755792124935892e-05,9.140300661166363e-05,9.674544752066294e-05,0.00010210905790293742,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,topology,rho,0.1858970596595523,0.17520648990169854,0.1842361873074647,0.1932624499471931,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,topology,tau,0.083303914268917,0.0831738326675812,0.08330091360587505,0.08341924146887447,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,message_condition,B_total,0.0001879704005069,0.00018767206178931612,0.00018796691221213043,0.00018828618451076148,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,message_condition,B_factor,7.284553773249438e-05,7.269631026904513e-05,7.284236900345688e-05,7.300653246518457e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,message_condition,q,0.032283372348924,0.03222344787769257,0.03228221118392118,0.032343907905944054,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,message_condition,rho,0.2584664930026386,0.2579439912293763,0.25847134887961953,0.2589292227433321,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,message_condition,tau,0.083303914268917,0.0831738326675812,0.08330091360587505,0.08341924146887447,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,inoculation,B_total,0.0001879704005069,0.00018767206178931612,0.00018796691221213043,0.00018828618451076148,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,inoculation,B_factor,5.126839946228333e-07,4.937817020834817e-07,5.116722115733301e-07,5.299067071371082e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-30,mean_signed_shift,inoculation,q,0.0002272090894094,0.00021884969405516752,0.00022669796073456275,0.00023473925863801373,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
