design,outcome,factor,metric,point,p02_5,median,p97_5,range_width,bootstrap_draws,range_label,replications_design,replications_benchmark
CS-30,mean_total_shift,topology,B_factor_U,2.9864440056691625e-07,2.5131988643200153e-07,2.9882649660342117e-07,3.5615991389744314e-07,1.0484002746544161e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,topology,q_proportion,8.886016150306948e-05,7.484607928155141e-05,8.892179301121211e-05,0.00010592071665454594,3.107463737299453e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,topology,rho_proportion,0.24818308257973187,0.20538829672518574,0.2505511793694761,0.30496792729506017,0.09957963056987443,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,topology,tau_proportion,0.11328178451127305,0.11276331785140956,0.11330244315857527,0.11380986167320545,0.0010465438217958922,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,message_condition,B_total_U,0.00038072146233215096,0.00037876264270364697,0.000380785115636325,0.00038277859639581437,4.015953692167401e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,message_condition,B_factor_U,0.00016021774630094895,0.00015935232403127924,0.00016023794430367055,0.000161170910885823,1.8185868545437492e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,message_condition,q_proportion,0.047671996477865006,0.04741914216812581,0.04767103730885714,0.047950330685088666,0.0005311885169628563,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,message_condition,rho_proportion,0.37352619624484024,0.3708676970429411,0.3735882787299033,0.3762782219894976,0.0054105249465565275,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,message_condition,tau_proportion,0.11328178451127305,0.11276331785140956,0.11330244315857527,0.11380986167320545,0.0010465438217958922,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,inoculation,B_total_U,0.00038072146233215096,0.00037876264270364697,0.000380785115636325,0.00038277859639581437,4.015953692167401e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,inoculation,B_factor_U,2.3147057631186056e-07,1.8957663478335992e-07,2.3177167213305378e-07,2.752949072809444e-07,8.571827249758448e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,inoculation,q_proportion,6.887292296535719e-05,5.638368935736321e-05,6.892881489390407e-05,8.194364202359249e-05,2.555995266622928e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,inoculation,rho_proportion,0.2701561833972697,0.21539429797535442,0.2714690726480432,0.33203595676137254,0.11664165878601812,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,inoculation,tau_proportion,0.11328178451127305,0.11276331785140956,0.11330244315857527,0.11380986167320545,0.0010465438217958922,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,seeding_regime,B_total_U,0.00038072146233215096,0.00037876264270364697,0.000380785115636325,0.00038277859639581437,4.015953692167401e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,seeding_regime,B_factor_U,0.00021997360105432333,0.00021860537303896202,0.00022002146947947124,0.00022128357236775496,2.6781993287929365e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,seeding_regime,q_proportion,0.06545205494893964,0.06507758485413909,0.06547111734501146,0.06582257882889533,0.0007449939747562473,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,seeding_regime,rho_proportion,0.07508035142436806,0.07463520305389462,0.07510630292571732,0.07547544481194325,0.0008402417580486293,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-30,mean_total_shift,seeding_regime,tau_proportion,0.11328178451127305,0.11276331785140956,0.11330244315857527,0.11380986167320545,0.0010465438217958922,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,topology,B_total_U,0.0006926847206098617,0.0006899778773700604,0.0006927277680232376,0.0006952977289678819,5.319851597821498e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,topology,B_factor_U,3.521637716743568e-07,2.958316696561654e-07,3.5283050968642106e-07,4.162849629753441e-07,1.2045329331917872e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,topology,q_proportion,0.00010478458516921578,8.804361653234229e-05,0.00010495576002011363,0.00012356201062831146,3.5518394095969164e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,topology,rho_proportion,0.29265939780264877,0.24360440063803485,0.29493420510087376,0.36232058043779475,0.1187161797997599,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,topology,tau_proportion,0.2061049061266732,0.20537377516566824,0.20609753530034813,0.20684685894690705,0.0014730837812388098,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,message_condition,B_total_U,0.0006926847206098617,0.0006899778773700604,0.0006927277680232376,0.0006952977289678819,5.319851597821498e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,message_condition,B_factor_U,0.0001640589409500528,0.00016305630894443302,0.00016407371361911246,0.0001651121661594261,2.0558572149930734e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,message_condition,q_proportion,0.04881492491126657,0.048560957104478164,0.04881110147528017,0.04909170300694441,0.0005307459024662467,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,message_condition,rho_proportion,0.3824814266075288,0.3798570659111643,0.38240555031243995,0.3853066926983756,0.005449626787211281,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,message_condition,tau_proportion,0.2061049061266732,0.20537377516566824,0.20609753530034813,0.20684685894690705,0.0014730837812388098,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,inoculation,B_total_U,0.0006926847206098617,0.0006899778773700604,0.0006927277680232376,0.0006952977289678819,5.319851597821498e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,inoculation,B_factor_U,2.65556340337229e-07,2.0638134893472684e-07,2.6635635838675194e-07,3.2667091231832025e-07,1.202895633835934e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,inoculation,q_proportion,7.901497314443324e-05,6.136329454634763e-05,7.925589153279157e-05,9.706456780651045e-05,3.570127326016282e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,inoculation,rho_proportion,0.3099386908070534,0.23496637937311854,0.3128041307651711,0.39708266207670184,0.1621162827035833,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,inoculation,tau_proportion,0.2061049061266732,0.20537377516566824,0.20609753530034813,0.20684685894690705,0.0014730837812388098,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,seeding_regime,B_total_U,0.0006926847206098617,0.0006899778773700604,0.0006927277680232376,0.0006952977289678819,5.319851597821498e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,seeding_regime,B_factor_U,0.0005280080595477974,0.0005261473364188138,0.0005280250276260415,0.0005298496554940848,3.702319075270938e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,seeding_regime,q_proportion,0.15710618165709306,0.15654498042162196,0.1571056449086341,0.15764071222011872,0.0010957317984967574,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,seeding_regime,rho_proportion,0.18021721913784233,0.17962457074185648,0.18022558913460657,0.18079054221166926,0.0011659714698127877,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45,mean_total_shift,seeding_regime,tau_proportion,0.2061049061266732,0.20537377516566824,0.20609753530034813,0.20684685894690705,0.0014730837812388098,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,topology,B_total_U,0.000817777772479532,0.0008151549493533208,0.0008177272382233159,0.0008205243255312322,5.3693761779113804e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,topology,B_factor_U,2.390009102149374e-07,1.9876842712656566e-07,2.3884771231654284e-07,2.804289685224614e-07,8.166054139589574e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,topology,q_proportion,7.111353650282586e-05,5.9212232207400553e-05,7.102581680798208e-05,8.330539964189787e-05,2.4093167434497312e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,topology,rho_proportion,0.19861742769630183,0.157721487778887,0.19936796207106455,0.24519522400848048,0.08747373622959348,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,topology,tau_proportion,0.24332572383144072,0.24234279779192713,0.2433275702226349,0.2442907498732188,0.0019479520812916706,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,message_condition,B_total_U,0.000817777772479532,0.0008151549493533208,0.0008177272382233159,0.0008205243255312322,5.3693761779113804e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,message_condition,B_factor_U,0.0001889253146082653,0.0001878462773843858,0.00018893133156491857,0.00019002015731595,2.1738799315641983e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,message_condition,q_proportion,0.056213791171842345,0.0558607958546168,0.05621334711306697,0.05658036782567637,0.0007195719710595683,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,message_condition,rho_proportion,0.44045404313346725,0.43722733370085176,0.4404035277244708,0.4438079891798197,0.006580655478967912,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,message_condition,tau_proportion,0.24332572383144072,0.24234279779192713,0.2433275702226349,0.2442907498732188,0.0019479520812916706,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,inoculation,B_total_U,0.000817777772479532,0.0008151549493533208,0.0008177272382233159,0.0008205243255312322,5.3693761779113804e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,inoculation,B_factor_U,3.0699801683245555e-07,2.5408991592676064e-07,3.056375985252218e-07,3.610658779176371e-07,1.0697596199087644e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,inoculation,q_proportion,9.134573862784187e-05,7.545494660241902e-05,9.098199393200755e-05,0.0001075095395393674,3.2054592936948376e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,inoculation,rho_proportion,0.35830650210264864,0.27498636801728876,0.3590051083462277,0.45472828956458133,0.17974192154729257,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,inoculation,tau_proportion,0.24332572383144072,0.24234279779192713,0.2433275702226349,0.2442907498732188,0.0019479520812916706,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,seeding_regime,B_total_U,0.000817777772479532,0.0008151549493533208,0.0008177272382233159,0.0008205243255312322,5.3693761779113804e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,seeding_regime,B_factor_U,0.0006283064589442195,0.0006264638033685302,0.0006282956899944349,0.0006301178622484427,3.654058879912518e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,seeding_regime,q_proportion,0.18694947338446774,0.18622640029293805,0.1869476980915309,0.18761920698700266,0.0013928066940646078,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,seeding_regime,rho_proportion,0.21445059549705972,0.2136644152184671,0.2144439574588185,0.21523476915545914,0.001570353936992036,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
CS-45-R,mean_total_shift,seeding_regime,tau_proportion,0.24332572383144072,0.24234279779192713,0.2433275702226349,0.2442907498732188,0.0019479520812916706,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,mean_total_shift,topology,B_total_U,0.0004680432328858112,0.00046556554033217996,0.00046803582190476907,0.00047049327302804646,4.927732695866492e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,mean_total_shift,topology,B_factor_U,7.81120210083384e-07,6.899616164174239e-07,7.792073836867564e-07,8.804309268318626e-07,1.9046931041443869e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,mean_total_shift,topology,q_proportion,0.00023241844779128379,0.0002049176796513637,0.0002317650550571719,0.0002619906292675812,5.707294961621753e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,mean_total_shift,topology,rho_proportion,0.6491359665067092,0.5342592600921805,0.652536521291716,0.8057606046450474,0.2715013445528669,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,mean_total_shift,topology,tau_proportion,0.13926394463013855,0.13853487791148303,0.13925394408079683,0.14001763215282859,0.0014827542413455574,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,mean_total_shift,message_condition,B_total_U,0.0004680432328858112,0.00046556554033217996,0.00046803582190476907,0.00047049327302804646,4.927732695866492e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
D-A95,mean_total_shift,message_condition,B_factor_U,0.00046119463721719785,0.0004587415814626857,0.00046116797416930237,0.00046373171458484013,4.9901331221544314e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
